"Date","Price","Open","High","Low","Vol.","Change %"
"07/26/2017","5,800.21","5,809.89","5,831.64","5,785.90","5.82B","-0.23%"
"07/25/2017","5,813.53","5,805.60","5,813.53","5,780.48","4.83B","0.21%"
"07/24/2017","5,801.59","5,760.08","5,801.59","5,756.51","5.09B","0.63%"
"07/21/2017","5,765.42","5,824.53","5,831.46","5,760.96","4.20B","-1.03%"
"07/20/2017","5,825.21","5,808.88","5,828.14","5,808.12","4.51B","0.32%"
"07/19/2017","5,806.69","5,822.24","5,822.48","5,797.35","4.49B","-0.27%"
"07/18/2017","5,822.35","5,824.93","5,831.69","5,806.60","5.55B","-0.32%"
"07/17/2017","5,841.28","5,831.02","5,841.28","5,824.26","5.15B","0.16%"
"07/14/2017","5,831.80","5,827.55","5,833.76","5,804.44","3.68B","0.03%"
"07/13/2017","5,830.04","5,839.40","5,843.18","5,809.40","4.30B","0.19%"
"07/12/2017","5,819.13","5,771.47","5,827.13","5,771.47","4.53B","0.79%"
"07/11/2017","5,773.33","5,772.98","5,784.08","5,765.36","5.20B","0.03%"
"07/10/2017","5,771.51","5,814.79","5,826.31","5,769.34","3.00B","-0.74%"
"07/07/2017","5,814.79","5,839.89","5,863.59","5,810.36","3.75B","-0.59%"
"07/06/2017","5,849.57","5,817.80","5,852.34","5,817.39","4.15B","0.42%"
"07/05/2017","5,825.05","5,865.43","5,874.69","5,808.35","4.73B","-0.69%"
"07/04/2017","5,865.36","5,886.72","5,896.37","5,858.61","3.93B","-0.76%"
"07/03/2017","5,910.24","5,846.60","5,910.24","5,831.20","4.88B","1.38%"
"06/22/2017","5,829.71","5,830.98","5,831.34","5,804.60","3.74B","0.19%"
"06/21/2017","5,818.55","5,772.09","5,818.55","5,771.58","4.27B","0.46%"
"06/20/2017","5,791.90","5,749.58","5,791.90","5,747.45","4.91B","0.87%"
"06/19/2017","5,741.91","5,731.08","5,745.57","5,726.77","5.69B","0.32%"
"06/16/2017","5,723.64","5,768.16","5,797.12","5,720.93","5.41B","-0.91%"
"06/15/2017","5,776.28","5,776.30","5,791.20","5,768.15","3.47B","-0.29%"
"06/14/2017","5,792.90","5,708.07","5,792.90","5,707.92","5.07B","1.49%"
"06/13/2017","5,707.65","5,694.95","5,715.21","5,693.88","4.53B","0.28%"
"06/12/2017","5,691.44","5,668.72","5,716.54","5,668.72","3.90B","0.28%"
"06/09/2017","5,675.52","5,699.25","5,704.86","5,669.87","5.27B","-0.48%"
"06/08/2017","5,702.92","5,719.03","5,725.88","5,702.92","4.67B","-0.25%"
"06/07/2017","5,717.32","5,716.97","5,735.99","5,709.15","4.83B","0.17%"
"06/06/2017","5,707.83","5,743.40","5,754.29","5,701.66","6.30B","-0.70%"
"06/05/2017","5,748.23","5,747.89","5,765.83","5,737.58","5.83B","0.10%"
"06/02/2017","5,742.45","5,749.42","5,752.66","5,726.01","6.68B","0.07%"
"05/31/2017","5,738.15","5,697.81","5,738.15","5,697.81","9.41B","0.79%"
"05/30/2017","5,693.39","5,700.77","5,730.06","5,693.39","6.47B","-0.33%"
"05/29/2017","5,712.33","5,728.81","5,730.84","5,703.46","5.17B","-0.08%"
"05/26/2017","5,716.81","5,713.35","5,728.60","5,703.89","5.94B","0.23%"
"05/24/2017","5,703.43","5,678.39","5,704.71","5,672.04","6.17B","-0.47%"
"05/23/2017","5,730.61","5,770.62","5,777.69","5,692.98","5.53B","-0.33%"
"05/22/2017","5,749.44","5,837.18","5,874.44","5,743.39","6.06B","-0.73%"
"05/19/2017","5,791.88","5,643.54","5,825.21","5,630.07","7.29B","2.59%"
"05/18/2017","5,645.45","5,590.47","5,645.45","5,577.52","7.07B","0.53%"
"05/17/2017","5,615.49","5,661.48","5,664.32","5,608.80","5.49B","-0.56%"
"05/16/2017","5,647.00","5,690.30","5,696.62","5,647.00","5.59B","-0.74%"
"05/15/2017","5,688.87","5,689.81","5,693.99","5,649.08","6.38B","0.24%"
"05/12/2017","5,675.22","5,680.59","5,698.96","5,668.72","8.22B","0.39%"
"05/10/2017","5,653.01","5,697.96","5,718.59","5,636.20","7.53B","-0.77%"
"05/09/2017","5,697.06","5,730.25","5,745.85","5,693.68","6.14B","-0.19%"
"05/08/2017","5,707.86","5,699.30","5,727.49","5,692.56","7.18B","0.43%"
"05/05/2017","5,683.38","5,665.11","5,696.48","5,659.97","7.74B","0.25%"
"05/04/2017","5,669.44","5,656.09","5,676.01","5,643.05","6.82B","0.39%"
"05/03/2017","5,647.37","5,681.60","5,686.82","5,647.32","6.77B","-0.50%"
"05/02/2017","5,675.81","5,703.87","5,714.34","5,675.81","5.96B","-0.17%"
"04/28/2017","5,685.30","5,715.09","5,724.51","5,684.59","5.98B","-0.38%"
"04/27/2017","5,707.03","5,708.23","5,718.90","5,697.79","7.08B","-0.34%"
"04/26/2017","5,726.53","5,687.08","5,726.53","5,679.59","6.80B","0.80%"
"04/25/2017","5,680.80","5,690.89","5,696.39","5,653.68","6.15B","0.29%"
"04/21/2017","5,664.48","5,600.42","5,664.48","5,599.49","5.51B","1.24%"
"04/20/2017","5,595.31","5,609.89","5,619.36","5,590.03","7.62B","-0.20%"
"04/18/2017","5,606.52","5,597.67","5,626.52","5,597.17","7.21B","0.52%"
"04/17/2017","5,577.49","5,624.62","5,631.51","5,577.49","6.28B","-0.70%"
"04/13/2017","5,616.55","5,658.20","5,660.39","5,613.54","6.41B","-0.49%"
"04/12/2017","5,644.15","5,633.98","5,650.03","5,631.75","8.69B","0.29%"
"04/11/2017","5,627.93","5,647.90","5,658.73","5,621.79","9.81B","-0.29%"
"04/10/2017","5,644.30","5,662.67","5,677.07","5,628.98","7.50B","-0.16%"
"04/07/2017","5,653.49","5,674.01","5,677.72","5,643.35","6.64B","-0.47%"
"04/06/2017","5,680.24","5,668.31","5,680.24","5,645.31","7.09B","0.06%"
"04/05/2017","5,676.98","5,668.00","5,676.98","5,644.79","8.65B","0.45%"
"04/04/2017","5,651.82","5,611.66","5,654.40","5,608.52","10.97B","0.80%"
"04/03/2017","5,606.79","5,583.35","5,616.94","5,581.31","8.39B","0.69%"
"03/31/2017","5,568.11","5,589.52","5,606.02","5,568.11","7.60B","-0.44%"
"03/30/2017","5,592.95","5,581.12","5,592.95","5,555.37","10.14B","0.01%"
"03/29/2017","5,592.51","5,552.78","5,592.77","5,552.78","7.47B","0.93%"
"03/27/2017","5,541.20","5,557.93","5,567.43","5,531.33","6.48B","-0.47%"
"03/24/2017","5,567.13","5,565.62","5,581.18","5,546.83","6.67B","0.06%"
"03/23/2017","5,563.76","5,539.64","5,576.67","5,532.65","7.33B","0.54%"
"03/22/2017","5,534.09","5,512.73","5,534.09","5,486.85","8.41B","-0.16%"
"03/21/2017","5,543.09","5,541.05","5,554.44","5,525.98","8.12B","0.16%"
