"Date","Price","Open","High","Low","Vol.","Change %"
"05/15/2015","1,811.92","1,806.61","1,811.92","1,802.05","58.75M","0.24%"
"05/14/2015","1,807.55","1,806.12","1,807.90","1,803.63","113.68M","0.25%"
"05/13/2015","1,803.02","1,801.08","1,803.68","1,795.16","133.71M","0.25%"
"05/12/2015","1,798.61","1,798.64","1,802.54","1,797.01","107.58M","-0.38%"
"05/11/2015","1,805.49","1,809.22","1,814.24","1,803.57","96.73M","-0.12%"
"05/08/2015","1,807.65","1,806.32","1,814.28","1,805.35","133.49M","0.14%"
"05/07/2015","1,805.10","1,808.32","1,818.79","1,805.10","145.01M","-0.87%"
"05/06/2015","1,820.97","1,824.21","1,824.21","1,813.01","121.86M","-0.35%"
"05/05/2015","1,827.42","1,830.32","1,830.90","1,818.16","140.91M","0.50%"
"04/30/2015","1,818.27","1,840.29","1,841.06","1,818.27","166.93M","-1.34%"
"04/29/2015","1,842.93","1,855.10","1,855.46","1,842.84","131.63M","-0.65%"
"04/28/2015","1,855.06","1,861.59","1,862.14","1,850.04","115.76M","-0.24%"
"04/27/2015","1,859.58","1,864.69","1,867.53","1,859.18","118.22M","-0.16%"
"04/24/2015","1,862.58","1,852.99","1,862.58","1,849.71","119.18M","0.89%"
"04/23/2015","1,846.08","1,848.29","1,855.70","1,846.08","82.95M","-0.47%"
"04/22/2015","1,854.77","1,863.61","1,863.61","1,853.72","105.38M","-0.43%"
"04/21/2015","1,862.80","1,850.71","1,862.80","1,850.35","132.57M","0.76%"
"04/20/2015","1,848.66","1,844.25","1,848.97","1,841.10","100.54M","0.15%"
"04/17/2015","1,845.86","1,848.09","1,852.95","1,845.09","128.68M","-0.11%"
"04/16/2015","1,847.94","1,842.04","1,849.22","1,838.27","137.17M","0.42%"
"04/15/2015","1,840.13","1,837.46","1,846.06","1,836.37","160.92M","0.03%"
"04/14/2015","1,839.61","1,845.51","1,846.31","1,837.25","124.34M","-0.13%"
"04/13/2015","1,842.08","1,842.89","1,847.50","1,840.91","102.58M","-0.12%"
"04/10/2015","1,844.31","1,846.85","1,849.78","1,840.77","100.94M","-0.27%"
"04/09/2015","1,849.39","1,848.43","1,849.77","1,843.99","100.66M","-0.05%"
"04/08/2015","1,850.31","1,852.49","1,853.21","1,848.00","109.97M","-0.33%"
"04/07/2015","1,856.51","1,843.18","1,856.51","1,843.18","125.14M","0.74%"
"04/06/2015","1,842.94","1,838.30","1,844.83","1,837.51","92.50M","0.46%"
"04/03/2015","1,834.52","1,831.34","1,836.82","1,829.74","68.53M","0.14%"
"04/02/2015","1,831.97","1,827.66","1,832.37","1,826.28","127.53M","0.31%"
"04/01/2015","1,826.31","1,831.35","1,831.35","1,823.61","85.90M","-0.24%"
"03/31/2015","1,830.78","1,828.88","1,832.85","1,825.30","171.97M","0.49%"
"03/30/2015","1,821.83","1,815.52","1,825.76","1,815.02","100.40M","0.47%"
