"Date","Price","Open","High","Low","Vol.","Change %"
"05/12/2022","6,532.30","6,633.68","6,633.68","6,532.30","170.32K","-1.56%"
"05/11/2022","6,635.86","6,677.24","6,695.85","6,630.52","153.70K","-1.27%"
"05/10/2022","6,720.93","6,632.35","6,720.93","6,547.44","170.51K","-0.58%"
"05/09/2022","6,759.90","6,759.90","6,759.90","6,759.90","","0.00%"
"05/06/2022","6,759.90","6,800.94","6,855.01","6,759.90","93.33K","-1.59%"
"05/05/2022","6,868.92","6,827.94","6,881.59","6,785.39","104.52K","0.97%"
"05/04/2022","6,802.73","6,736.30","6,802.73","6,630.46","111.26K","1.21%"
"05/02/2022","6,721.08","6,742.83","6,764.10","6,668.39","79.48K","-0.15%"
"04/29/2022","6,731.25","6,911.64","6,911.64","6,731.25","189.90K","-2.58%"
"04/28/2022","6,909.45","6,858.00","6,909.45","6,828.85","97.70K","0.66%"
"04/27/2022","6,863.91","6,936.10","6,945.30","6,832.92","89.25K","-1.66%"
"04/26/2022","6,980.02","6,996.01","7,001.91","6,964.00","73.12K","-0.58%"
"04/25/2022","7,020.83","6,971.88","7,020.83","6,913.43","84.81K","0.32%"
"04/22/2022","6,998.59","7,067.93","7,072.59","6,959.95","76.63K","-0.89%"
"04/21/2022","7,061.49","7,145.50","7,156.85","7,050.62","104.83K","-1.13%"
"04/20/2022","7,142.42","7,085.23","7,142.42","7,067.74","92.66K","1.49%"
"04/19/2022","7,037.74","7,009.48","7,047.49","7,009.15","98.47K","0.60%"
"04/18/2022","6,996.11","7,010.92","7,010.92","6,977.40","52.80K","0.16%"
"04/13/2022","6,984.90","6,907.97","6,984.90","6,907.97","76.91K","1.30%"
"04/12/2022","6,895.36","6,992.97","6,992.97","6,895.36","105.29K","-1.33%"
"04/11/2022","6,988.29","7,017.95","7,026.92","6,988.29","57.40K","-0.42%"
"04/08/2022","7,018.02","6,957.42","7,018.02","6,950.10","87.22K","1.33%"
"04/07/2022","6,926.03","7,100.06","7,120.82","6,926.03","149.63K","-2.58%"
"04/06/2022","7,109.26","7,129.27","7,130.92","7,080.49","82.68K","-0.65%"
"04/05/2022","7,156.07","7,158.57","7,158.57","7,106.49","70.36K","-0.10%"
"04/04/2022","7,163.21","7,124.25","7,163.21","7,124.25","78.50K","0.14%"
"04/01/2022","7,152.88","7,160.48","7,162.44","7,103.47","101.97K","-0.70%"
"03/31/2022","7,203.47","7,173.69","7,203.47","7,156.49","172.40K","0.51%"
"03/30/2022","7,167.02","7,097.18","7,167.02","7,097.18","164.39K","0.73%"
"03/29/2022","7,115.09","7,090.22","7,115.09","7,062.72","115.64K","-0.27%"
"03/28/2022","7,134.36","7,120.74","7,134.36","7,080.37","87.93K","0.13%"
"03/25/2022","7,124.84","7,073.61","7,124.84","7,048.53","102.10K","0.60%"
"03/24/2022","7,082.61","7,013.39","7,082.61","6,985.47","125.08K","1.04%"
"03/23/2022","7,009.43","6,986.19","7,013.67","6,977.61","94.59K","0.01%"
"03/22/2022","7,008.94","6,940.85","7,008.94","6,900.49","118.36K","0.75%"
"03/21/2022","6,956.60","7,024.79","7,054.98","6,949.85","127.75K","-0.73%"
"03/18/2022","7,007.63","7,112.00","7,140.90","7,007.63","367.90K","-1.61%"
"03/17/2022","7,122.45","7,053.54","7,156.77","7,046.56","157.91K","1.37%"
