Date,Price,Open,High,Low,Vol.,Change %
12/4/16,"24,639.48","24,648.84","24,654.56","24,569.72",,-0.04%
12/5/16,"25,865.06","25,630.62","25,865.06","25,630.04",,0.91%
12/7/16,"28,857.34","28,813.71","28,942.99","28,709.73",,0.15%
12/8/16,"27,246.98","27,280.95","27,291.06","27,180.04",,-0.12%
12/10/16,"28,027.23","28,034.32","28,058.03","27,921.68",155.58M,-0.03%
1/2/17,"25,903.55","26,036.24","26,084.25","25,800.68",246.36M,-0.51%
1/3/17,"25,183.10","25,329.08","25,351.80","25,183.10",228.02M,-0.58%
1/6/17,"30,314.14","29,498.31","30,314.14","29,498.31",434.43M,2.77%
1/8/17,"36,720.62","35,847.75","36,728.33","35,444.00",433.55M,2.43%
1/11/17,"36,887.20","36,680.29","36,888.04","36,427.31",249.35M,0.56%
2/2/17,"25,936.24","25,903.55","25,936.24","25,750.45",151.50M,0.13%
2/3/17,"24,829.59","25,183.10","25,204.97","24,762.07",186.00M,-1.40%
2/5/17,"25,965.18","25,758.51","25,977.23","25,751.57",191.02M,0.77%
2/6/17,"31,371.63","30,314.14","31,373.98","30,314.14",708.41M,3.49%
2/8/17,"36,905.06","36,720.62","36,905.06","36,252.17",251.01M,0.50%
2/11/17,"36,877.15","36,887.20","36,912.54","36,682.40",318.15M,-0.03%
3/1/17,"26,616.89","26,874.62","26,874.62","26,574.27",106.43M,-0.96%
3/2/17,"25,802.54","25,936.24","26,084.39","25,790.59",144.47M,-0.52%
3/3/17,"25,012.08","24,829.59","25,037.40","24,829.59",274.17M,0.73%
3/4/17,"25,273.03","25,516.34","25,555.73","25,251.19",97.69M,-0.95%
3/5/17,"26,117.15","25,965.18","26,122.02","25,963.28",264.49M,0.59%
3/7/17,"32,769.83","33,117.48","33,132.44","32,748.60",162.34M,-1.05%
3/8/17,"37,135.23","36,905.06","37,135.67","36,901.21",279.15M,0.62%
3/10/17,"35,306.09","35,439.98","35,475.59","35,262.26",634.33M,-0.38%
3/11/17,"36,939.59","36,877.15","37,009.46","36,834.34",361.05M,0.17%
4/1/17,"26,495.04","26,616.89","26,648.35","26,492.45",62.09M,-0.46%
4/4/17,"25,266.15","25,273.03","25,339.70","25,243.18",180.12M,-0.03%
4/5/17,"26,166.80","26,116.79","26,166.80","25,998.22",255.60M,0.19%
4/7/17,"32,410.20","32,769.80","32,770.59","32,406.84",206.18M,-1.10%
4/8/17,"37,425.15","37,135.23","37,476.69","37,096.68",515.48M,0.78%
4/10/17,"35,358.57","35,306.09","35,500.23","35,272.84",174.07M,0.15%
4/12/17,"37,974.58","37,944.60","38,023.27","37,913.99",500.19M,0.08%
5/1/17,"26,212.09","26,495.04","26,623.98","26,212.09",137.69M,-1.07%
5/4/17,"25,471.69","25,266.15","25,471.69","25,255.52",158.70M,0.81%
5/5/17,"26,235.63","26,166.80","26,256.35","26,124.81",442.83M,0.26%
5/6/17,"32,578.38","31,371.63","32,666.13","31,371.63",640.44M,3.85%
5/7/17,"32,302.32","32,410.20","32,411.70","32,210.20",311.38M,-0.33%
5/9/17,"35,403.92","35,504.62","35,521.10","35,326.19",59.50M,-0.28%
5/10/17,"35,773.98","35,358.57","35,773.98","35,155.08",296.82M,1.17%
5/12/17,"38,494.43","37,974.58","38,515.91","37,970.44",522.30M,1.37%
6/1/17,"26,251.39","26,212.09","26,285.49","26,203.89",210.21M,0.15%
6/2/17,"25,587.09","25,802.54","25,812.09","25,575.20",152.36M,-0.83%
6/3/17,"24,581.99","25,012.08","25,136.10","24,568.07",128.16M,-1.72%
6/4/17,"25,755.18","25,471.69","25,764.45","25,471.69",241.51M,1.11%
6/6/17,"32,200.38","32,578.38","32,751.69","31,978.10",744.88M,-1.16%
6/7/17,"32,354.78","32,302.32","32,354.78","32,149.69",168.51M,0.16%
6/9/17,"35,609.07","35,403.92","35,745.70","35,348.94",281.84M,0.58%
6/10/17,"36,320.98","35,773.69","36,350.14","35,772.70",367.07M,1.53%
6/11/17,"36,930.83","36,939.59","37,014.89","36,910.49",466.52M,-0.02%
6/12/17,"39,075.30","38,494.43","39,111.28","38,494.43",703.64M,1.51%
7/2/17,"25,446.66","25,587.09","25,595.97","25,380.40",207.18M,-0.55%
7/3/17,"25,129.27","24,581.99","25,129.27","24,547.37",215.36M,2.23%
7/4/17,"25,746.52","25,755.18","25,818.98","25,656.23",107.94M,-0.03%
7/6/17,"32,686.72","32,200.38","32,686.72","31,624.16",497.11M,1.51%
7/7/17,"32,459.17","32,354.78","32,459.17","32,219.72",212.38M,0.32%
7/8/17,"37,525.38","37,425.15","37,584.48","37,292.56",254.48M,0.27%
7/9/17,"36,112.37","35,605.30","36,141.70","35,559.76",222.67M,1.41%
7/11/17,"37,013.57","36,930.83","37,063.04","36,907.07",305.17M,0.22%
7/12/17,"39,534.14","39,075.30","39,623.52","39,075.30",1.06B,1.17%
8/2/17,"25,460.45","25,446.66","25,511.10","25,424.96",347.82M,0.05%
8/3/17,"24,986.02","25,129.27","25,169.10","24,932.24",218.72M,-0.57%
8/5/17,"26,419.17","26,235.63","26,428.42","26,175.10",267.64M,0.70%
8/6/17,"32,937.98","32,686.72","33,119.12","32,686.72",528.14M,0.77%
8/8/17,"37,999.56","37,525.38","38,005.80","37,451.09",218.21M,1.26%
8/9/17,"35,953.44","36,112.37","36,175.23","35,901.02",152.47M,-0.44%
8/11/17,"37,138.97","37,013.57","37,138.97","36,965.05",193.47M,0.34%
8/12/17,"39,257.53","39,534.14","39,656.53","39,231.97",530.06M,-0.70%
9/1/17,"26,580.22","26,251.39","26,580.22","26,244.67",209.02M,1.25%
