"Date","Price","Open","High","Low","Vol.","Change %"
"11/22/2017","2,160.16","2,158.33","2,168.01","2,151.30","","0.20%"
"11/21/2017","2,155.82","2,132.50","2,155.82","2,132.50","","1.19%"
"11/20/2017","2,130.39","2,132.40","2,139.91","2,123.76","","-0.07%"
"11/17/2017","2,131.91","2,135.58","2,139.43","2,127.95","","-0.03%"
"11/16/2017","2,132.65","2,135.18","2,147.83","2,112.20","","0.04%"
"11/15/2017","2,131.75","2,159.83","2,162.41","2,131.75","","-1.62%"
"11/14/2017","2,166.83","2,166.11","2,185.56","2,166.11","","-0.04%"
"11/13/2017","2,167.63","2,169.85","2,191.71","2,167.63","","-0.08%"
"11/10/2017","2,169.26","2,184.64","2,190.56","2,166.68","","-0.66%"
"11/09/2017","2,183.61","2,162.00","2,183.61","2,156.48","","0.95%"
"11/08/2017","2,163.01","2,155.21","2,178.42","2,144.98","","0.35%"
"11/07/2017","2,155.55","2,092.78","2,155.55","2,092.78","","3.57%"
"11/03/2017","2,081.15","2,073.17","2,096.04","2,073.17","","0.39%"
"11/02/2017","2,073.04","2,080.53","2,080.53","2,065.69","","-0.47%"
"11/01/2017","2,082.73","2,070.68","2,089.83","2,068.26","","0.89%"
"10/31/2017","2,064.31","2,066.10","2,079.28","2,064.31","","-0.05%"
"10/30/2017","2,065.25","2,069.45","2,076.96","2,064.74","","-0.17%"
"10/27/2017","2,068.76","2,050.35","2,068.76","2,050.35","","1.08%"
"10/26/2017","2,046.69","2,049.66","2,053.53","2,038.26","","-0.14%"
"10/25/2017","2,049.48","2,063.20","2,073.44","2,048.78","","-0.60%"
"10/24/2017","2,061.79","2,064.07","2,066.21","2,057.69","","-0.10%"
"10/23/2017","2,063.81","2,073.55","2,078.59","2,060.43","","-0.39%"
"10/20/2017","2,071.83","2,076.29","2,079.64","2,067.91","","-0.04%"
"10/19/2017","2,072.73","2,094.56","2,099.66","2,071.60","","-1.03%"
"10/18/2017","2,094.40","2,091.40","2,101.35","2,086.45","","0.09%"
"10/17/2017","2,092.57","2,105.74","2,106.49","2,086.41","","-0.66%"
"10/16/2017","2,106.39","2,102.25","2,106.39","2,098.07","","0.36%"
"10/13/2017","2,098.77","2,094.94","2,105.64","2,092.40","","0.18%"
"10/12/2017","2,094.96","2,101.33","2,101.33","2,090.86","","-0.29%"
"10/11/2017","2,101.07","2,087.47","2,103.29","2,087.07","","0.68%"
"10/10/2017","2,086.91","2,096.35","2,096.35","2,084.49","","-0.45%"
"10/09/2017","2,096.29","2,094.16","2,100.29","2,086.74","","0.12%"
"10/06/2017","2,093.86","2,089.39","2,103.05","2,089.39","","0.27%"
"10/05/2017","2,088.32","2,076.78","2,088.64","2,071.19","","0.54%"
"10/04/2017","2,077.09","2,076.50","2,080.05","2,068.73","","0.01%"
"10/03/2017","2,076.81","2,076.53","2,084.03","2,072.83","","0.05%"
"10/02/2017","2,075.72","2,077.16","2,083.43","2,072.72","","-0.07%"
"09/29/2017","2,077.19","2,071.33","2,077.28","2,068.39","","0.27%"
"09/28/2017","2,071.64","2,080.73","2,084.39","2,068.54","","-0.46%"
"09/27/2017","2,081.12","2,072.27","2,085.14","2,065.79","","0.48%"
"09/26/2017","2,071.13","2,071.62","2,086.65","2,070.49","","0.10%"
"09/25/2017","2,069.11","2,050.52","2,070.82","2,046.01","","0.85%"
"09/22/2017","2,051.63","2,059.01","2,059.01","2,046.35","","-0.42%"
"09/21/2017","2,060.24","2,056.27","2,066.41","2,051.68","","0.13%"
"09/20/2017","2,057.53","2,048.86","2,058.08","2,044.23","","0.42%"
"09/19/2017","2,048.99","2,057.36","2,059.16","2,046.61","","-0.49%"
"09/18/2017","2,059.08","2,055.41","2,062.75","2,053.60","","0.26%"
"09/15/2017","2,053.81","2,051.47","2,061.60","2,041.28","","0.08%"
"09/14/2017","2,052.25","2,054.66","2,055.93","2,036.22","","-0.09%"
"09/13/2017","2,054.19","2,059.40","2,072.96","2,054.19","","-0.22%"
"09/12/2017","2,058.80","2,045.85","2,059.96","2,044.07","","0.72%"
"09/11/2017","2,044.13","2,038.78","2,049.07","2,032.92","","0.56%"
"09/08/2017","2,032.75","2,010.55","2,037.48","2,010.55","","1.12%"
"09/07/2017","2,010.17","2,017.52","2,025.37","2,010.17","","-0.22%"
"09/06/2017","2,014.60","2,001.97","2,015.63","1,992.68","","0.53%"
"09/05/2017","2,004.02","2,005.23","2,014.03","1,995.94","","0.03%"
"09/04/2017","2,003.32","2,005.08","2,012.29","1,999.84","","-0.38%"
"09/01/2017","2,010.98","2,021.93","2,030.37","2,008.49","","-0.56%"
"08/31/2017","2,022.22","2,006.07","2,030.86","2,001.66","","0.66%"
"08/30/2017","2,008.88","1,993.00","2,009.29","1,988.78","","0.99%"
"08/29/2017","1,989.12","1,986.10","1,989.12","1,967.11","","0.10%"
"08/28/2017","1,987.15","1,978.79","1,987.23","1,972.76","","0.40%"
"08/25/2017","1,979.14","1,973.44","1,981.79","1,973.39","","0.29%"
"08/24/2017","1,973.50","1,958.83","1,973.50","1,958.83","","0.76%"
"08/23/2017","1,958.52","1,947.77","1,958.58","1,944.30","","0.57%"
"08/22/2017","1,947.40","1,939.95","1,948.28","1,938.90","","0.50%"
"08/21/2017","1,937.66","1,932.25","1,943.78","1,932.25","","0.36%"
"08/18/2017","1,930.71","1,937.51","1,937.51","1,921.34","","-0.56%"
"08/17/2017","1,941.52","1,941.55","1,947.95","1,936.95","","-0.07%"
"08/16/2017","1,942.88","1,952.11","1,957.62","1,941.07","","-0.38%"
"08/15/2017","1,950.28","1,950.42","1,952.60","1,938.58","","-0.08%"
"08/14/2017","1,951.75","1,947.69","1,960.38","1,946.67","","0.36%"
"08/11/2017","1,944.83","1,953.56","1,953.56","1,933.69","","-0.79%"
"08/10/2017","1,960.23","1,977.15","1,983.74","1,959.05","","-0.79%"
"08/09/2017","1,975.91","1,985.31","1,987.95","1,973.08","","-0.69%"
"08/08/2017","1,989.61","1,970.30","1,989.77","1,969.75","","0.98%"
"08/07/2017","1,970.37","1,953.62","1,970.96","1,953.62","","0.86%"
"08/04/2017","1,953.49","1,962.46","1,962.46","1,950.57","","-0.60%"
