"Date","Price","Open","High","Low","Vol.","Change %"
"11/21/2022","23.20","23.15","23.20","23.00","2.79M","0.22%"
"11/18/2022","23.15","23.00","23.15","22.15","1.66M","0.65%"
"11/17/2022","23.00","23.30","23.10","22.00","3.50M","-1.29%"
"11/16/2022","23.30","23.00","23.30","23.00","3.62M","1.30%"
"11/15/2022","23.00","22.00","23.00","22.00","2.58M","4.55%"
"11/14/2022","22.00","21.50","22.00","20.80","5.26M","2.33%"
"11/11/2022","21.50","21.30","21.50","21.30","2.07M","0.94%"
"11/10/2022","21.30","20.85","21.30","21.00","2.23M","2.16%"
"11/09/2022","20.85","21.20","21.00","20.85","1.45M","-1.65%"
"11/08/2022","21.20","21.00","21.20","21.00","4.84M","0.95%"
"11/07/2022","21.00","21.00","21.00","21.00","2.49M","0.00%"
"11/04/2022","21.00","20.10","21.00","20.80","1.81M","4.48%"
"11/03/2022","20.10","20.30","20.15","20.10","1.30M","-0.99%"
"11/02/2022","20.30","20.00","20.30","19.25","3.32M","1.50%"
"11/01/2022","20.00","20.00","20.00","19.20","1.81M","0.00%"
"10/31/2022","20.00","20.55","20.10","20.00","870.13K","-2.68%"
"10/28/2022","20.55","20.55","20.90","20.15","28.84K","0.00%"
"10/27/2022","20.55","20.55","21.35","20.30","76.86K","0.00%"
"10/26/2022","20.55","20.55","21.30","20.60","15.53K","0.00%"
"10/25/2022","20.55","21.50","20.65","20.55","2.12M","-4.42%"
"10/24/2022","21.50","21.50","21.50","20.80","5.61M","0.00%"
"10/21/2022","21.50","21.50","21.50","20.50","5.81M","0.00%"
"10/20/2022","21.50","21.50","21.50","21.50","2.20M","0.00%"
"10/19/2022","21.50","20.95","21.50","21.00","2.17M","2.63%"
"10/18/2022","20.95","21.00","21.00","20.00","3.55M","-0.24%"
"10/17/2022","21.00","21.00","21.00","20.30","305.40K","0.00%"
"10/14/2022","21.00","21.00","21.50","20.50","3.94M","0.00%"
"10/13/2022","21.00","21.00","21.00","21.00","569.66K","0.00%"
"10/12/2022","21.00","21.50","21.00","21.00","608.25K","-2.33%"
"10/11/2022","21.50","21.00","21.50","21.00","6.27M","2.38%"
"10/07/2022","21.00","20.50","21.00","20.90","3.72M","2.44%"
"10/06/2022","20.50","21.50","20.50","20.50","1.68M","-4.65%"
"10/05/2022","21.50","21.50","21.50","21.00","3.03M","0.00%"
"10/04/2022","21.50","20.00","21.50","20.25","8.35M","7.50%"
"09/30/2022","20.00","19.50","20.00","19.50","4.61M","2.56%"
"09/29/2022","19.50","19.50","19.50","19.50","7.13M","0.00%"
"09/28/2022","19.50","19.80","19.50","19.45","1.44M","-1.52%"
"09/27/2022","19.80","18.00","19.80","19.10","3.04M","10.00%"
"09/26/2022","18.00","17.00","18.00","17.80","3.12M","5.88%"
"09/23/2022","17.00","18.00","17.00","17.00","24.54M","-5.56%"
"09/22/2022","18.00","18.55","19.00","17.70","30.75M","-2.96%"
"09/21/2022","18.55","19.40","18.55","18.55","950.17K","-4.38%"
"09/20/2022","19.40","19.75","19.40","19.40","507.24K","-1.77%"
"09/19/2022","19.75","19.75","19.95","19.60","417.73K","0.00%"
"09/16/2022","19.75","19.75","19.95","19.70","150.00K","0.00%"
"09/15/2022","19.75","19.70","19.75","19.75","662.00K","0.25%"
"09/14/2022","19.70","20.05","19.80","19.70","1.41M","-1.75%"
"09/13/2022","20.05","19.70","20.50","20.00","2.48M","1.78%"
"09/12/2022","19.70","19.90","19.80","19.70","874.49K","-1.01%"
"09/09/2022","19.90","20.00","19.90","19.90","688.36K","-0.50%"
"09/08/2022","20.00","19.80","20.00","20.00","1.00M","1.01%"
"09/07/2022","19.80","20.00","20.00","19.80","1.29M","-1.00%"
"09/06/2022","20.00","21.00","20.25","20.00","2.49M","-4.76%"
"09/05/2022","21.00","22.00","21.50","21.00","1.60M","-4.55%"
"09/02/2022","22.00","22.00","22.00","21.30","449.90K","0.00%"
"09/01/2022","22.00","22.35","22.00","22.00","580.14K","-1.57%"
"08/31/2022","22.35","21.00","22.35","21.60","2.28M","6.43%"
"08/30/2022","21.00","20.55","21.00","21.00","635.48K","2.19%"
"08/29/2022","20.55","20.05","20.55","20.55","1.12M","2.49%"
"08/26/2022","20.05","20.05","20.05","20.05","517.36K","0.00%"
"08/25/2022","20.05","19.65","20.05","19.50","1.85M","2.04%"
"08/24/2022","19.65","19.60","19.65","19.65","546.15K","0.26%"
"08/23/2022","19.60","19.60","20.50","19.80","44.78K","0.00%"
"08/22/2022","19.60","20.55","19.80","19.60","869.71K","-4.62%"
"08/19/2022","20.55","20.25","20.55","20.20","6.10M","1.48%"
"08/18/2022","20.25","20.00","20.25","20.10","1.46M","1.25%"
"08/17/2022","20.00","20.00","20.00","20.00","2.39M","0.00%"
"08/16/2022","20.00","20.25","20.20","20.00","1.06M","-1.23%"
"08/15/2022","20.25","20.15","20.25","20.25","660.41K","0.50%"
"08/12/2022","20.15","20.45","20.15","20.05","921.27K","-1.47%"
"08/11/2022","20.45","20.45","20.50","20.00","110.49K","0.00%"
"08/10/2022","20.45","20.45","20.70","20.30","75.31K","0.00%"
"08/09/2022","20.45","20.45","21.00","20.20","1.20M","0.00%"
"08/08/2022","20.45","20.60","20.45","20.45","2.19M","-0.73%"
"08/05/2022","20.60","21.10","20.60","20.50","1.74M","-2.37%"
"08/04/2022","21.10","20.85","21.10","20.90","2.28M","1.20%"
"08/03/2022","20.85","21.35","21.00","20.80","2.54M","-2.34%"
"08/02/2022","21.35","21.95","21.35","21.30","3.64M","-2.73%"
"08/01/2022","21.95","21.95","21.95","21.95","669.55K","0.00%"
"07/29/2022","21.95","20.00","21.95","20.00","3.51M","9.75%"
"07/28/2022","20.00","20.55","20.05","20.00","3.23M","-2.68%"
"07/27/2022","20.55","21.00","20.60","20.20","2.41M","-2.14%"
"07/26/2022","21.00","21.00","21.00","21.00","3.41M","0.00%"
"07/25/2022","21.00","21.05","21.00","21.00","1.24M","-0.24%"
"07/22/2022","21.05","21.05","21.20","21.05","514.11K","0.00%"
"07/21/2022","21.05","21.05","21.60","21.10","652.11K","0.00%"
"07/20/2022","21.05","21.90","21.05","21.05","1.90M","-3.88%"
"07/19/2022","21.90","21.05","21.90","21.90","800.00K","4.04%"
"07/18/2022","21.05","22.05","21.05","21.05","765.30K","-4.54%"
"07/15/2022","22.05","22.05","22.05","21.50","680.44K","0.00%"
"07/14/2022","22.05","22.05","22.10","21.55","782.05K","0.00%"
"07/13/2022","22.05","22.10","22.20","22.05","3.03M","-0.23%"
"07/08/2022","22.10","22.35","22.30","22.10","1.43M","-1.12%"
"07/07/2022","22.35","22.50","22.35","22.35","745.30K","-0.67%"
"07/06/2022","22.50","22.60","22.50","22.50","656.22K","-0.44%"
"07/05/2022","22.60","22.35","22.60","22.50","970.62K","1.12%"
"07/04/2022","22.35","22.25","22.35","22.35","363.51K","0.45%"
"07/01/2022","22.25","23.00","22.25","22.25","679.35K","-3.26%"
"06/30/2022","23.00","23.00","23.00","22.30","1.11M","0.00%"
"06/29/2022","23.00","22.95","23.00","22.95","2.25M","0.22%"
"06/28/2022","22.95","24.60","22.95","22.95","545.62K","-6.71%"
"06/27/2022","24.60","24.60","23.50","23.10","890.02K","0.00%"
"06/24/2022","24.60","24.60","23.85","23.05","1.02M","0.00%"
"06/23/2022","24.60","24.60","24.60","24.60","382.60K","0.00%"
"06/22/2022","24.60","24.60","24.60","24.00","3.77M","0.00%"
"06/21/2022","24.60","24.45","24.60","24.00","7.06M","0.61%"
"06/20/2022","24.45","24.45","23.45","22.95","557.74K","0.00%"
"06/17/2022","24.45","24.00","24.45","24.45","160.32K","1.88%"
"06/16/2022","24.00","24.75","24.50","24.00","2.16M","-3.03%"
"06/15/2022","24.75","24.95","24.75","24.75","2.62M","-0.80%"
"06/14/2022","24.95","24.90","25.00","24.50","7.79M","0.20%"
"06/10/2022","24.90","24.90","25.15","23.65","1.18M","0.00%"
"06/09/2022","24.90","25.00","25.00","24.90","10.42M","-0.40%"
"06/08/2022","25.00","25.00","25.00","24.80","5.22M","0.00%"
"06/07/2022","25.00","24.75","25.00","24.50","18.53M","1.01%"
"06/06/2022","24.75","24.00","24.75","24.00","3.38M","3.13%"
"06/03/2022","24.00","24.00","24.00","24.00","2.37M","0.00%"
"06/02/2022","24.00","24.00","24.00","23.55","4.91M","0.00%"
"06/01/2022","24.00","24.00","24.00","24.00","2.93M","0.00%"
"05/31/2022","24.00","23.95","24.00","23.00","8.02M","0.21%"
"05/30/2022","23.95","23.00","23.95","23.60","699.69K","4.13%"
"05/27/2022","23.00","23.00","23.00","22.70","2.05M","0.00%"
"05/26/2022","23.00","23.00","23.00","23.00","955.44K","0.00%"
"05/25/2022","23.00","22.70","23.00","22.20","4.50M","1.32%"
"05/24/2022","22.70","22.55","23.00","22.70","1.23M","0.67%"
"05/23/2022","22.55","22.55","23.30","22.50","357.69K","0.00%"
"05/20/2022","22.55","22.50","22.55","22.55","1.02M","0.22%"
"05/19/2022","22.50","22.90","22.50","22.50","558.46K","-1.75%"
"05/18/2022","22.90","24.00","23.30","22.90","2.74M","-4.58%"
"05/17/2022","24.00","24.00","24.05","23.20","518.62K","0.00%"
"05/16/2022","24.00","24.00","24.00","24.00","1.91M","0.00%"
